label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72
0,0.0,0.0,0.0,0.013847827911376953,-0.01827678084373474,0.0037871334618486685,0.028017699718475342,-0.029988467693328857,0.003123884406925015,0.037661731243133545,-0.03902009129524231,0.001142504011333756,0.04395723342895508,-0.047519952058792114,-0.0006691703190497833,0.037350237369537354,-0.021179914474487305,-0.0037755660330347496,0.05301165580749512,-0.03439930081367493,-0.012105014323203989,0.05139040946960449,-0.05175259709358215,-0.016940736359863706,0.04607510566711426,-0.06305873394012451,-0.018716431370883413,0.03407251834869385,-0.018285125494003296,-0.008686562216787763,0.05021941661834717,-0.03243297338485718,-0.016253636366634794,0.04816514253616333,-0.05265742540359497,-0.018041986188798376,0.042613089084625244,-0.06357520818710327,-0.018052333182602354,0.02772700786590576,-0.016690850257873535,-0.013662357962637373,0.040416419506073,-0.028956204652786255,-0.018786423987656065,0.039510130882263184,-0.04589006304740906,-0.018979358634858556,0.03603959083557129,-0.055218011140823364,-0.018233829325943418,0.01914358139038086,-0.016404181718826294,-0.01842501681199593,0.02729398012161255,-0.025308191776275635,-0.021195174342899747,0.028444647789001465,-0.036537379026412964,-0.021230814195185133,0.027432680130004883,-0.044325172901153564,-0.02070347327640576,171.01663130988078,127.51622550593873,124.92237574909313,129.10024439184008,141.0254313739661,123.00186663204899,82.47128998416731,118.10732582107377,168.76766679573413,130.0696316643679
0,0.0,0.0,0.0,0.013460397720336914,-0.020943403244018555,0.0030676411600083497,0.028566479682922363,-0.033379316329956055,0.0024101909850955394,0.0394100546836853,-0.04154253005981445,0.0006034853770628956,0.046241044998168945,-0.049551963806152344,-0.001157150730001888,0.03867936134338379,-0.023231089115142822,-0.0034393208431779954,0.053328633308410645,-0.03669631481170654,-0.011636679652589521,0.052746713161468506,-0.05326443910598755,-0.017015064727026186,0.04789096117019653,-0.06514298915863037,-0.019305647011357507,0.03563487529754639,-0.019359856843948364,-0.008074297230201921,0.050437211990356445,-0.034875452518463135,-0.01431987959470149,0.04953169822692871,-0.05408415198326111,-0.01659635699864026,0.04500991106033325,-0.06582167744636536,-0.01745475329037305,0.029201745986938477,-0.016450315713882446,-0.01287706255491372,0.041423261165618896,-0.031095772981643677,-0.01681395493026372,0.041433513164520264,-0.04778599739074707,-0.01787841192956563,0.0392836332321167,-0.05905577540397644,-0.018481171350437364,0.019992470741271973,-0.014767438173294067,-0.017586831595259866,0.025760293006896973,-0.02364698052406311,-0.020195384170371256,0.027232468128204346,-0.034327417612075806,-0.021080656568962297,0.02763354778289795,-0.043146610260009766,-0.021544578145700655,172.09545166493405,133.455322256775,133.58136850439737,139.5810033447867,152.61812024395226,122.32630026638685,70.87128019981773,108.13311425678613,172.41688905637693,130.91987245483492
0,0.0,0.0,0.0,0.011376261711120605,-0.02222546935081482,0.0017695981129914884,0.026068449020385742,-0.0351431667804718,0.0008411937794559066,0.037098228931427,-0.0441470742225647,-0.0007153222634546097,0.04463225603103638,-0.05252191424369812,-0.002781499521256947,0.03456944227218628,-0.02799248695373535,-0.004945641727568173,0.04662197828292847,-0.045420289039611816,-0.010542918806345725,0.052396178245544434,-0.061098307371139526,-0.014635974419684672,0.05543971061706543,-0.07400718331336975,-0.017274010804863238,0.03212839365005493,-0.024381548166275024,-0.009321404499383235,0.04490929841995239,-0.04328933358192444,-0.01385580829289701,0.05057936906814575,-0.06084507703781128,-0.01680541585144546,0.0537339448928833,-0.07531651854515076,-0.01910290482399013,0.02576655149459839,-0.021055668592453003,-0.01349226093796041,0.03858184814453125,-0.039221733808517456,-0.017281353352041506,0.04405027627944946,-0.0538269579410553,-0.019801024225921893,0.048036932945251465,-0.06604200601577759,-0.022108850879044795,0.015897810459136963,-0.01882380247116089,-0.017455475283236765,0.022063493728637695,-0.026364058256149292,-0.021287524951072,0.026592254638671875,-0.0343758761882782,-0.023169185844631457,0.030984044075012207,-0.04205867648124695,-0.02466756838318851,173.67008345043422,165.36919456636707,163.5019551480909,164.90795776707012,164.14839063560512,148.429943599478,116.80937180923694,95.36140553972375,168.02814178919527,150.60147992870773
0,0.0,0.0,0.0,0.008645594120025635,-0.021197527647018433,0.0015938165302078477,0.023295342922210693,-0.03033071756362915,0.001086525473060762,0.034957706928253174,-0.03662726283073425,-0.00012382264002996912,0.04282534122467041,-0.043335169553756714,-0.0016745939215023764,0.03342562913894653,-0.023066192865371704,-0.0024995990393061884,0.04592406749725342,-0.042287617921829224,-0.00723722184238329,0.05248129367828369,-0.05861285328865051,-0.010601110087459231,0.05621844530105591,-0.07222530245780945,-0.01266630485815301,0.03328979015350342,-0.020493745803833008,-0.00619270399374261,0.046599745750427246,-0.04175955057144165,-0.010562568234031344,0.05297696590423584,-0.05996420979499817,-0.013356520125394011,0.056642234325408936,-0.07495778799057007,-0.015273302124564792,0.030117332935333252,-0.01948729157447815,-0.009809198120360518,0.04390549659729004,-0.03928607702255249,-0.01365676827890172,0.05025738477706909,-0.05517834424972534,-0.015774316416804934,0.05410557985305786,-0.06789901852607727,-0.017290794552986766,0.024528026580810547,-0.02017354965209961,-0.013282247150068427,0.034224867820739746,-0.030797362327575684,-0.016257175506775523,0.04017293453216553,-0.03996086120605469,-0.017419942917053843,0.044575035572052,-0.04833579063415527,-0.018252698035662318,172.677355626294,168.34974190908207,166.81537188721018,166.33620741237752,167.44423911069345,153.84954599562283,151.3937644646609,60.33713447228506,164.76312046569885,145.22213922283296
0,0.0,0.0,0.0,0.009446859359741211,-0.01933959126472473,0.0023789772405331533,0.023704230785369873,-0.029238611459732056,0.002101249165371577,0.03477996587753296,-0.036402881145477295,0.0010090480665718715,0.042112767696380615,-0.04419541358947754,-0.0003803149282424201,0.03345179557800293,-0.023798495531082153,-0.001715919481120487,0.04552847146987915,-0.04306331276893616,-0.0065915322755421,0.051113665103912354,-0.06021609902381897,-0.01027738245995291,0.05361902713775635,-0.07430630922317505,-0.012387756620063861,0.03310662508010864,-0.021734505891799927,-0.0055248428960288365,0.04534554481506348,-0.042972564697265625,-0.00935202221246012,0.05085432529449463,-0.061741650104522705,-0.011863009434654792,0.05341899394989014,-0.07694292068481445,-0.013665108371987422,0.029944896697998047,-0.02077019214630127,-0.009230817098631938,0.042860448360443115,-0.040512412786483765,-0.012164187979414542,0.0484316349029541,-0.056759774684906006,-0.01375020145298489,0.05120474100112915,-0.06985235214233398,-0.01508530731172808,0.024499893188476562,-0.02075442671775818,-0.01278355474443682,0.03357195854187012,-0.031482994556427,-0.014961877268269141,0.03890717029571533,-0.040733903646469116,-0.015609801177396854,0.042671918869018555,-0.049386829137802124,-0.016126285668923934,173.18123248440395,165.7066968036452,165.97326117184886,165.16528860936086,166.7883386809457,150.0228360000761,154.96313444058265,44.90532488661124,168.49833480562228,143.8110266200927
0,0.0,0.0,0.0,0.00983661413192749,-0.019050627946853638,0.003052017997601908,0.023854553699493408,-0.02867034077644348,0.0026036269232871945,0.034634411334991455,-0.035811424255371094,0.0012265413502472455,0.04164475202560425,-0.04378989338874817,-0.0005358759112414901,0.03325575590133667,-0.02358543872833252,-0.00222052878548773,0.04555785655975342,-0.0432610809803009,-0.007452785855507571,0.05062437057495117,-0.060830116271972656,-0.011266045159077365,0.05253976583480835,-0.07485535740852356,-0.01339291211066218,0.032850682735443115,-0.02146211266517639,-0.006492698451852519,0.0456618070602417,-0.04297801852226257,-0.010351704320287425,0.050467729568481445,-0.062169402837753296,-0.012560555598115641,0.051977455615997314,-0.0769902765750885,-0.0142256802677867,0.029337167739868164,-0.020433664321899414,-0.010610649248933512,0.04283785820007324,-0.04002353549003601,-0.013507497383629996,0.04790914058685303,-0.05674624443054199,-0.01498002175090285,0.049851298332214355,-0.0697660744190216,-0.016358573807751853,0.02342909574508667,-0.020413607358932495,-0.014501847213482577,0.032501280307769775,-0.030656516551971436,-0.01673518575576516,0.0375213623046875,-0.040285319089889526,-0.017456960751092154,0.04075437784194946,-0.04923015832901001,-0.018102717472588736,172.84084197377385,163.95346972591267,162.89148997172614,161.8436784713346,163.71018444416202,148.4497064806656,147.15671365078492,50.23933513042104,165.1700920865199,142.51193882772964
0,0.0,0.0,0.0,0.009976863861083984,-0.01837289333343506,0.003096405960590687,0.02419126033782959,-0.027822375297546387,0.0026491685621152783,0.03478020429611206,-0.03481850028038025,0.001294951964140978,0.04141002893447876,-0.043067872524261475,-0.000346152586658377,0.03332942724227905,-0.023752182722091675,-0.0021074851192821598,0.045716822147369385,-0.0432049036026001,-0.007454758198960576,0.050556480884552,-0.060770183801651,-0.011351488685264144,0.051949262619018555,-0.0746150016784668,-0.013410329042031321,0.0328754186630249,-0.02183753252029419,-0.006200747719063315,0.045378029346466064,-0.04325312376022339,-0.009952938338770423,0.05014902353286743,-0.06231570243835449,-0.0120174728017588,0.051393330097198486,-0.07699090242385864,-0.013589980235352073,0.02960646152496338,-0.020884722471237183,-0.01016076949055389,0.04285210371017456,-0.0405440628528595,-0.012841815283550773,0.047914862632751465,-0.057214975357055664,-0.014049974424793277,0.049766361713409424,-0.07030639052391052,-0.01525117379243568,0.024103164672851562,-0.02087092399597168,-0.013905752604856048,0.03367888927459717,-0.031036019325256348,-0.015969643523945365,0.03913772106170654,-0.04059591889381409,-0.01661394365693525,0.042649924755096436,-0.049720197916030884,-0.01720592953826383,172.85580665389716,162.8720707057054,163.30873690084277,162.37600364756645,164.23506181923523,147.40469769161047,143.88799484324335,36.73436105001721,168.11107511490792,142.47535374728292
0,0.0,0.0,0.0,0.01000910997390747,-0.017772763967514038,0.003097629331239915,0.023799657821655273,-0.027348250150680542,0.002565291168355799,0.034526705741882324,-0.03472989797592163,0.0010977508902563216,0.04117625951766968,-0.04313042759895325,-0.0007465814885669886,0.03291511535644531,-0.02376130223274231,-0.002188288450053477,0.04524552822113037,-0.04333522915840149,-0.0074509809089811085,0.050145506858825684,-0.06072801351547241,-0.011339800741335893,0.05181396007537842,-0.07455199956893921,-0.01350680862720921,0.03262817859649658,-0.021879374980926514,-0.006421432208082223,0.04527401924133301,-0.043297767639160156,-0.010127172183057809,0.04999339580535889,-0.06217837333679199,-0.012230383541247392,0.05130809545516968,-0.07683122158050537,-0.013888225268384957,0.02912360429763794,-0.02092081308364868,-0.010507240269145512,0.04249149560928345,-0.04059669375419617,-0.013208225678464913,0.047465503215789795,-0.057029932737350464,-0.014506438124737286,0.049315810203552246,-0.06995010375976562,-0.015856303583642983,0.02312290668487549,-0.020924150943756104,-0.014369531843623662,0.03216052055358887,-0.03063240647315979,-0.016512165155074143,0.03725242614746094,-0.04007384181022644,-0.017204983468911195,0.040513455867767334,-0.049153029918670654,-0.017880881514212632,172.85862238226727,163.4576667048091,163.0644253733984,162.1555596627315,163.12434572021292,148.22582452333012,146.6885267313917,41.43708090991677,166.30377268827417,142.94336008664882
0,0.0,0.0,0.0,0.009811818599700928,-0.018264859914779663,0.002762853952139821,0.023850560188293457,-0.02722775936126709,0.0022947919480653667,0.034350693225860596,-0.03401845693588257,0.0009282122757436895,0.04079359769821167,-0.042086273431777954,-0.0007053935276193357,0.033430516719818115,-0.022890836000442505,-0.001777736267991159,0.045902252197265625,-0.04193758964538574,-0.00704273223689178,0.050927579402923584,-0.05936440825462341,-0.01097042267954329,0.052583932876586914,-0.07338771224021912,-0.013117013180613313,0.03304159641265869,-0.021223008632659912,-0.0057217219453153945,0.045739591121673584,-0.0420878529548645,-0.009603470245361123,0.050618767738342285,-0.06104663014411926,-0.011854323239981923,0.05191385746002197,-0.07581868767738342,-0.013506471792220864,0.02990180253982544,-0.02043125033378601,-0.009597529338657651,0.04317212104797363,-0.03930085897445679,-0.012400746958315167,0.04847806692123413,-0.05597361922264099,-0.01382329748755673,0.05037409067153931,-0.06908115744590759,-0.015102311650275979,0.024674296379089355,-0.020437657833099365,-0.013308319875955377,0.03446096181869507,-0.030060291290283203,-0.01537081567382792,0.03988468647003174,-0.03955066204071045,-0.016124436313271318,0.04316127300262451,-0.0486331582069397,-0.016781085783600602,172.74360870390254,162.8339946477976,162.7037144047548,162.03928326564562,162.46430463897687,149.7352733627316,142.51382646463853,39.55270601506733,167.45883278676482,142.1298029014474
0,0.0,0.0,0.0,0.01028352975845337,-0.01697903871536255,0.0028408762647167407,0.0238683819770813,-0.026668548583984375,0.002485454699243661,0.03360038995742798,-0.03432434797286987,0.0012180582035661303,0.039402008056640625,-0.04297712445259094,-0.0002965353722821362,0.0332910418510437,-0.023270636796951294,-0.0013678928024738468,0.04545783996582031,-0.04200559854507446,-0.006513062946279291,0.05049574375152588,-0.05930551886558533,-0.010383718263138775,0.05229222774505615,-0.0733744204044342,-0.012535544659723286,0.03296303749084473,-0.021803945302963257,-0.005317310884375814,0.04542970657348633,-0.042412251234054565,-0.009118926327456478,0.050294339656829834,-0.06125587224960327,-0.011433152097989563,0.05175447463989258,-0.07590675354003906,-0.013142742763985638,0.029885590076446533,-0.021090835332870483,-0.009191904764403347,0.04305827617645264,-0.03968176245689392,-0.011972967151333336,0.04826176166534424,-0.0561070442199707,-0.013436462346245293,0.05009496212005615,-0.06893476843833923,-0.01472644283228064,0.024607717990875244,-0.02096414566040039,-0.012889138038982395,0.03436988592147827,-0.030397683382034302,-0.015065970446695331,0.03975588083267212,-0.03982430696487427,-0.01587770282082701,0.042939960956573486,-0.04865902662277222,-0.01652780509345675,172.2551138366186,163.16303057719117,162.92490212472714,161.78549352460087,161.95396327751425,152.25193655733986,144.9546367271161,39.63036606699571,168.36364890088655,142.954872247935
0,0.0,0.0,0.0,0.008031010627746582,-0.020324110984802246,0.0016371706051634405,0.021243929862976074,-0.031965941190719604,0.00103241186755465,0.032044827938079834,-0.04027101397514343,-0.0003475870571216788,0.03903907537460327,-0.04859301447868347,-0.0020370473602904227,0.03169375658035278,-0.02678009867668152,-0.001998185131896868,0.04331767559051514,-0.045880138874053955,-0.007439452640910282,0.048534393310546875,-0.06286105513572693,-0.011547231067170038,0.05054473876953125,-0.07726958394050598,-0.013976567376603022,0.03160059452056885,-0.024290531873703003,-0.005763740230549708,0.043981313705444336,-0.04485052824020386,-0.010547943365026846,0.048938214778900146,-0.06376191973686218,-0.013791051645029917,0.05049419403076172,-0.07935994863510132,-0.015906023744691744,0.02852606773376465,-0.022926360368728638,-0.009521515991736784,0.04157674312591553,-0.04184553027153015,-0.01362565527503623,0.04667508602142334,-0.05816155672073364,-0.015985893968690768,0.04865354299545288,-0.07122296094894409,-0.017580120776046648,0.022893786430358887,-0.022607624530792236,-0.013126823071588412,0.03167527914047241,-0.03295406699180603,-0.01643718308602704,0.03689759969711304,-0.042172521352767944,-0.01774980029856099,0.04042768478393555,-0.05044707655906677,-0.01856583258901967,172.50568732187608,165.5837611884178,163.39353325242396,162.3663345559779,165.86618166884912,154.59297595166964,149.89625842700676,57.11857300488803,166.26308517237257,146.83781376065477
0,0.0,0.0,0.0,0.006819874048233032,-0.02163177728652954,0.001291392637049693,0.019774585962295532,-0.03428447246551514,0.000653781262790698,0.030264228582382202,-0.04309603571891785,-0.000712390897696924,0.03709647059440613,-0.05165290832519531,-0.0023733639059533296,0.03020194172859192,-0.029392749071121216,-0.0020473893633057294,0.04082217812538147,-0.04862689971923828,-0.007326331072853964,0.045438140630722046,-0.0656476616859436,-0.011359527790354651,0.04714062809944153,-0.0798865258693695,-0.01379513655732767,0.02988460659980774,-0.02684125304222107,-0.005634664641128939,0.04148617386817932,-0.047195494174957275,-0.010216079735564154,0.04591980576515198,-0.06605246663093567,-0.01334794246535198,0.04745367169380188,-0.08155244588851929,-0.015465649859415453,0.026852458715438843,-0.024910688400268555,-0.009255365551816386,0.03934493660926819,-0.04358953237533569,-0.013229505242215556,0.0439889132976532,-0.05963718891143799,-0.015362831847177905,0.045828431844711304,-0.07256108522415161,-0.016828185961948794,0.021375209093093872,-0.023677587509155273,-0.012788677671359938,0.030545741319656372,-0.03374221920967102,-0.015870125116216105,0.03562602400779724,-0.04277414083480835,-0.016945934937702578,0.038984864950180054,-0.05120000243186951,-0.01764757101367609,172.38301753425026,166.04196464825432,163.2861923142745,161.8915931876965,164.05138531308097,155.50265326005746,153.6004858899759,54.916383582256756,168.6847040880725,150.01019341427548
0,0.0,0.0,0.0,0.006700277328491211,-0.019374102354049683,0.0018539809078657044,0.01759737730026245,-0.033807456493377686,0.0011822712530129564,0.02581566572189331,-0.04452991485595703,-0.00014389815817317242,0.0302964448928833,-0.054415494203567505,-0.0019167845913461434,0.027361571788787842,-0.0350307822227478,-0.0032613445383748996,0.036118268966674805,-0.055632084608078,-0.008543107689662932,0.03972381353378296,-0.0726676881313324,-0.012434812293692588,0.04104471206665039,-0.08656731247901917,-0.014940344759567736,0.026814818382263184,-0.03234711289405823,-0.007355838113769053,0.03678816556930542,-0.05381333827972412,-0.011654534408195971,0.03999906778335571,-0.0723443329334259,-0.014342975833757876,0.04085046052932739,-0.08692595362663269,-0.016350788095339297,0.02256089448928833,-0.028831541538238525,-0.011370426074906348,0.03348487615585327,-0.047946006059646606,-0.015239026428504943,0.03709375858306885,-0.06315165758132935,-0.017546529912694453,0.03904581069946289,-0.07521960139274597,-0.019464070939763545,0.015113472938537598,-0.025240004062652588,-0.015174044327183722,0.0210951566696167,-0.034750401973724365,-0.019107616537555216,0.024121582508087158,-0.04362970590591431,-0.020734836378439425,0.026297569274902344,-0.052043765783309937,-0.021876023182018756,173.76459821188448,168.476659122668,164.4930501180132,163.19390973459653,162.34280735395947,158.07532736143534,120.79690466513918,91.64014452985212,157.67157882197742,155.05043746751164
0,0.0,0.0,0.0,0.007818102836608887,-0.02100658416748047,0.0026812442647479173,0.018854081630706787,-0.03759714961051941,0.001727967041004419,0.02709352970123291,-0.05041384696960449,-3.334603934668223e-05,0.030933380126953125,-0.06185406446456909,-0.00208964095691222,0.029029011726379395,-0.03565692901611328,-0.00437395800145346,0.03823429346084595,-0.05803897976875305,-0.011067712812293351,0.039379894733428955,-0.07549986243247986,-0.015660064427722276,0.037457823753356934,-0.08779558539390564,-0.018024215607512772,0.028058171272277832,-0.0324343740940094,-0.008835080212522328,0.03861796855926514,-0.05586680769920349,-0.013722824065554917,0.03907710313796997,-0.07479128241539001,-0.01592558449374515,0.03653782606124878,-0.08780971169471741,-0.017354080586303056,0.023128509521484375,-0.028542011976242065,-0.013218751309979737,0.033331215381622314,-0.0497206449508667,-0.017006229742039025,0.03428560495376587,-0.06647875905036926,-0.018747139854896844,0.0327686071395874,-0.07809522747993469,-0.020096017180550874,0.014809489250183105,-0.025014162063598633,-0.017339818312395394,0.020110487937927246,-0.0385567843914032,-0.020490942655671418,0.021147966384887695,-0.04989531636238098,-0.021640548615325272,0.020548462867736816,-0.059699952602386475,-0.022415109111536324,173.91531005558033,161.64392240878468,156.7597661598662,157.1627181366459,161.75120044062575,148.60393220087084,63.404519240001825,96.46246703336641,164.14279083115784,148.18511856709213
0,0.0,0.0,0.0,0.008242666721343994,-0.019800126552581787,0.002780111507883376,0.019479811191558838,-0.03545302152633667,0.001703794464839703,0.028069376945495605,-0.04738453030586243,-0.00022727517222698168,0.03208816051483154,-0.05836963653564453,-0.0025829416686686812,0.028353631496429443,-0.03545355796813965,-0.0047585216803494035,0.036374032497406006,-0.05879291892051697,-0.011508885536903435,0.03730052709579468,-0.07639867067337036,-0.016068091381901795,0.03575664758682251,-0.08899059891700745,-0.018446495522374207,0.02762836217880249,-0.03234988451004028,-0.009338169124537998,0.037288010120391846,-0.05662068724632263,-0.014233399879747921,0.03752708435058594,-0.07638552784919739,-0.016229806233758026,0.03501772880554199,-0.08997291326522827,-0.01759558147620588,0.0228884220123291,-0.028639495372772217,-0.013842881423050457,0.03303873538970947,-0.05083352327346802,-0.017987012629026466,0.033808112144470215,-0.06873530149459839,-0.019889697198385292,0.03225988149642944,-0.08117398619651794,-0.02133933617603212,0.014954686164855957,-0.025149881839752197,-0.018023682524079376,0.0209386944770813,-0.038894861936569214,-0.021541271124595696,0.02188199758529663,-0.05084198713302612,-0.022819792617672974,0.021045982837677002,-0.06094485521316528,-0.023700518299454743,173.58063018787223,164.12813444710326,158.38100530724623,157.49566252484064,159.14040017595184,147.29133140129363,105.21591499380673,51.92886810565981,159.56789828694113,147.04469900968047
0,0.0,0.0,0.0,-0.0019685029983520508,-0.021266669034957886,-0.0015448226458332215,0.004584372043609619,-0.042724549770355225,-0.0033862123363590513,0.007896006107330322,-0.05738556385040283,-0.006122301156160859,0.008282303810119629,-0.0701344907283783,-0.00834132713311675,0.023071467876434326,-0.04721298813819885,-0.0015075090904659305,0.0348244309425354,-0.06554636359214783,-0.009983216235873726,0.030132532119750977,-0.0795648992061615,-0.01601506752007964,0.023131847381591797,-0.0878695547580719,-0.01886245218151572,0.024935543537139893,-0.04146537184715271,-0.004724666299757985,0.039146244525909424,-0.06054282188415527,-0.012454609210131196,0.03152287006378174,-0.07597300410270691,-0.0160322392457104,0.02291393280029297,-0.08255484700202942,-0.016892801793751744,0.02447563409805298,-0.03391703963279724,-0.008949730368790654,0.03505754470825195,-0.05004364252090454,-0.014471755186555413,0.02825087308883667,-0.06526845693588257,-0.01619284209841254,0.02094787359237671,-0.07299050688743591,-0.016224292861757306,0.021538496017456055,-0.02558627724647522,-0.013652864667115239,0.027682840824127197,-0.039234817028045654,-0.01704263855749133,0.023888707160949707,-0.05115017294883728,-0.017945976751384762,0.01853322982788086,-0.058036744594573975,-0.01790478435390952,171.73208894115103,132.55146442457556,119.00576560747399,122.84889359412071,137.40356795505923,143.56182498033746,35.460773601787096,158.48621016398033,167.58084672957267,145.07567851586893
0,0.0,0.0,0.0,0.00012308359146118164,-0.025289446115493774,-0.001964610195301475,0.0004844069480895996,-0.049124330282211304,-0.006066993004225196,-0.005421638488769531,-0.06435203552246094,-0.010343855837874116,-0.010728895664215088,-0.06495252251625061,-0.01390100888400525,0.022875070571899414,-0.05631476640701294,-0.005053562703125181,0.0021547675132751465,-0.07483780384063721,-0.012317190537743272,-0.0009368062019348145,-0.06310909986495972,-0.016798196020118894,0.004408538341522217,-0.05597606301307678,-0.019393715667121114,0.020152390003204346,-0.04406723380088806,-0.007734700697056951,-0.003258645534515381,-0.0627814531326294,-0.013564983973793687,-0.0036630630493164062,-0.0525798499584198,-0.014294211412362756,0.0015037059783935547,-0.04697719216346741,-0.014755449848763647,0.014062702655792236,-0.03198039531707764,-0.010909140700988473,-0.007023274898529053,-0.049934178590774536,-0.015549542042009534,-0.007169961929321289,-0.041067272424697876,-0.012642251918606462,-0.0017767548561096191,-0.03603354096412659,-0.010439294981352987,0.005642235279083252,-0.020420998334884644,-0.014356618406765165,-0.009718894958496094,-0.03797098994255066,-0.01694205369292945,-0.008715808391571045,-0.03077748417854309,-0.014357003974311056,-0.00324934720993042,-0.024548649787902832,-0.011980018238119783,157.5523061659239,71.0995568121399,55.58623237312494,49.85705142064042,35.36793516060497,57.38705823474012,93.32780252455294,170.98435713763365,149.568734450395,78.73215611408898
0,0.0,0.0,0.0,0.0008438229560852051,-0.023491621017456055,-0.0018264100530487326,-0.0010775923728942871,-0.047843337059020996,-0.005961882869463864,-0.010115087032318115,-0.061588406562805176,-0.0101942601490137,-0.016753435134887695,-0.06145837903022766,-0.013870129815053645,0.017940044403076172,-0.05523383617401123,-0.006496790784161988,-0.0030804872512817383,-0.07170182466506958,-0.013546133867215815,-0.006003260612487793,-0.06043854355812073,-0.017253514832567873,-0.0008755326271057129,-0.05376839637756348,-0.01928768724830121,0.014873266220092773,-0.0429111123085022,-0.009248268312525454,-0.008936285972595215,-0.05949398875236511,-0.015370070456278029,-0.00898510217666626,-0.04935663938522339,-0.01574682862193555,-0.0035845041275024414,-0.04408058524131775,-0.015809637016367617,0.008877158164978027,-0.03039446473121643,-0.012339182651352587,-0.012909471988677979,-0.04580959677696228,-0.01734921754033536,-0.012132585048675537,-0.03693348169326782,-0.014549237197947207,-0.00604170560836792,-0.032507359981536865,-0.012289210675966444,0.0013727545738220215,-0.01818987727165222,-0.015569606317889395,-0.015094578266143799,-0.03380674123764038,-0.018496863997292223,-0.013402879238128662,-0.026881009340286255,-0.015990663773131075,-0.007489502429962158,-0.021268218755722046,-0.013650892755698862,151.18255496230427,73.17616926256734,56.94288520524001,48.779887468407125,34.49151842435474,56.56490371553175,93.67180242812081,171.76576793226994,155.23389067552867,79.64519150004553
0,0.0,0.0,0.0,0.0007259845733642578,-0.024419009685516357,-0.0016517823197048642,-0.0018547773361206055,-0.04914063215255737,-0.005531986952583168,-0.011288285255432129,-0.062186598777770996,-0.009649757538745973,-0.01818639039993286,-0.06114959716796875,-0.013151737172911737,0.016284942626953125,-0.05585569143295288,-0.005579876025031183,-0.0052947998046875,-0.07074961066246033,-0.012759211716065977,-0.008071064949035645,-0.05910798907279968,-0.016442813222120378,-0.0027226805686950684,-0.05286306142807007,-0.018370339889834497,0.01326364278793335,-0.04335981607437134,-0.008510641996572588,-0.011153340339660645,-0.058209240436553955,-0.014894340430210207,-0.010842084884643555,-0.04804807901382446,-0.01521614590735254,-0.005076110363006592,-0.043352335691452026,-0.015080893655131433,0.007496178150177002,-0.030533045530319214,-0.011888011601577375,-0.014887809753417969,-0.044443607330322266,-0.017255744208405588,-0.01365572214126587,-0.03555142879486084,-0.014559299927960012,-0.007147789001464844,-0.03185984492301941,-0.012185639013360117,0.0005376935005187988,-0.01794472336769104,-0.015387786795209024,-0.01658797264099121,-0.032331496477127075,-0.018248006944368456,-0.01457512378692627,-0.02543121576309204,-0.0156983530715209,-0.008266806602478027,-0.020307570695877075,-0.013309360724697683,149.98194161320598,75.23163820491962,58.433649472858846,49.0899637272494,35.37590993485415,52.92876577275498,97.63061810501624,170.71441290328664,158.9114706525947,77.96168412776906
0,0.0,0.0,0.0,0.000511467456817627,-0.02325490117073059,-0.0010540524050881572,-0.004412412643432617,-0.04754248261451721,-0.004619982467993111,-0.015652239322662354,-0.06065988540649414,-0.008465323040290684,-0.023163199424743652,-0.06061479449272156,-0.01170631163011393,0.010531365871429443,-0.05870130658149719,-0.005163442252232642,-0.011259794235229492,-0.07266274094581604,-0.012201512606843323,-0.013278305530548096,-0.06076490879058838,-0.015731787683471055,-0.007810711860656738,-0.054620176553726196,-0.017488031091197342,0.007998824119567871,-0.04634794592857361,-0.008105553129716725,-0.016605138778686523,-0.0594257116317749,-0.014226450027926774,-0.01572960615158081,-0.0494326651096344,-0.014375820199056477,-0.010010600090026855,-0.04506048560142517,-0.014123964497848362,0.0027091503143310547,-0.03318485617637634,-0.011415999757154793,-0.019647419452667236,-0.04479163885116577,-0.016701100768550248,-0.017903506755828857,-0.03618517518043518,-0.013926058450742573,-0.01150202751159668,-0.03296208381652832,-0.011445183681352944,-0.00346982479095459,-0.020153671503067017,-0.014747537115617604,-0.021019160747528076,-0.03297647833824158,-0.017559215800865502,-0.01858431100845337,-0.02634584903717041,-0.014929391818149895,-0.012294948101043701,-0.021832913160324097,-0.012437747234507412,150.799553923751,73.28468173130555,58.207206063402666,49.829722920589056,35.58696483000117,55.59542420360028,91.28452731041799,168.80642749705578,161.04575751546358,80.18938466781296
